Recognition Log: Jotsna Gowda & Diksha Verma,$1 Algorithm
User[all-users],GestureType[all-gestures-types],RandomIteration[1to100],#ofTrainingExamples[E],TrainingSetSize[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],Correct/Incorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted
user5,arrow,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-arrow-0::::,user5-arrow-9::::,1,0.7699149538348113,user5-arrow-9::::,user5-pigtail-5-0.7699149538348113::::user5-x-4-0.7699149538348113::::user5-right-square-bracket-5-0.7699149538348113::::user5-rectangle-2-0.7699149538348113::::user5-star-7-0.7699149538348113::::user5-left-curly-brace-2-0.7699149538348113::::user5-right-curly-brace-0-0.7699149538348113::::user5-arrow-9-0.7699149538348113::::user5-check-7-0.6728337982223285::::user5-left-square-bracket-7-0.6728337982223285::::user5-zig-zig-2-0.6728337982223285::::user5-arrow-9-0.6728337982223285::::user5-triangle-1-0.4626330264660298::::user5-delete-9-0.4626330264660298::::user5-circle-7-0.4626330264660298::::user5-caret-6-0.4626330264660298::::user5-v-8--inf::::
user5,pigtail,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-pigtail-0::::,user5-pigtail-5::::,1,0.8163934170780932,user5-pigtail-5::::,user5-x-4-0.8163934170780932::::user5-right-square-bracket-5-0.8163934170780932::::user5-rectangle-2-0.8163934170780932::::user5-star-7-0.8163934170780932::::user5-left-curly-brace-2-0.8163934170780932::::user5-right-curly-brace-0-0.8163934170780932::::user5-pigtail-5-0.8163934170780932::::user5-check-7-0.7093181927921945::::user5-left-square-bracket-7-0.7093181927921945::::user5-zig-zig-2-0.7093181927921945::::user5-arrow-9-0.7093181927921945::::user5-pigtail-5-0.7093181927921945::::user5-circle-7-0.4075409767182714::::user5-caret-6-0.4075409767182714::::user5-triangle-1-0.3191094391076209::::user5-delete-9-0.3191094391076209::::user5-v-8--inf::::
user5,x,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-x-5::::,user5-caret-6::::,0,0.7342646933761314,user5-caret-6::::,user5-check-7-0.7342646933761314::::user5-left-square-bracket-7-0.7342646933761314::::user5-zig-zig-2-0.7342646933761314::::user5-arrow-9-0.7342646933761314::::user5-pigtail-5-0.7342646933761314::::user5-x-4-0.7342646933761314::::user5-right-square-bracket-5-0.7342646933761314::::user5-rectangle-2-0.7342646933761314::::user5-star-7-0.7342646933761314::::user5-left-curly-brace-2-0.7342646933761314::::user5-right-curly-brace-0-0.7342646933761314::::user5-caret-6-0.7342646933761314::::user5-circle-7-0.4735326103664892::::user5-caret-6-0.4735326103664892::::user5-triangle-1-0.3587047216114384::::user5-delete-9-0.3587047216114384::::user5-v-8--inf::::
user5,right-square-bracket,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-right-square-bracket-6::::,user5-right-square-bracket-5::::,1,0.9046305132803409,user5-right-square-bracket-5::::,user5-rectangle-2-0.9046305132803409::::user5-star-7-0.9046305132803409::::user5-left-curly-brace-2-0.9046305132803409::::user5-right-curly-brace-0-0.9046305132803409::::user5-right-square-bracket-5-0.9046305132803409::::user5-check-7-0.6381535123610966::::user5-left-square-bracket-7-0.6381535123610966::::user5-zig-zig-2-0.6381535123610966::::user5-arrow-9-0.6381535123610966::::user5-pigtail-5-0.6381535123610966::::user5-x-4-0.6381535123610966::::user5-right-square-bracket-5-0.6381535123610966::::user5-triangle-1-0.27885891922172723::::user5-delete-9-0.27885891922172723::::user5-circle-7-0.27885891922172723::::user5-caret-6-0.27885891922172723::::user5-v-8--inf::::
user5,rectangle,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-rectangle-4::::,user5-rectangle-2::::,1,0.9453711789600381,user5-rectangle-2::::,user5-star-7-0.9453711789600381::::user5-left-curly-brace-2-0.9453711789600381::::user5-right-curly-brace-0-0.9453711789600381::::user5-rectangle-2-0.9453711789600381::::user5-caret-6-0.8166089986094162::::user5-check-7-0.8166089986094162::::user5-left-square-bracket-7-0.8166089986094162::::user5-zig-zig-2-0.8166089986094162::::user5-arrow-9-0.8166089986094162::::user5-pigtail-5-0.8166089986094162::::user5-x-4-0.8166089986094162::::user5-right-square-bracket-5-0.8166089986094162::::user5-rectangle-2-0.8166089986094162::::user5-delete-9-0.7939484856569288::::user5-circle-7-0.7939484856569288::::user5-triangle-1-0.5832221297511164::::user5-v-8--inf::::
user5,star,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-star-3::::,user5-star-7::::,1,0.6330248545702504,user5-star-7::::,user5-left-curly-brace-2-0.6330248545702504::::user5-right-curly-brace-0-0.6330248545702504::::user5-star-7-0.6330248545702504::::user5-rectangle-2-0.4696171934010047::::user5-star-7-0.4696171934010047::::user5-check-7-0.4568955291826743::::user5-left-square-bracket-7-0.4568955291826743::::user5-zig-zig-2-0.4568955291826743::::user5-arrow-9-0.4568955291826743::::user5-pigtail-5-0.4568955291826743::::user5-x-4-0.4568955291826743::::user5-right-square-bracket-5-0.4568955291826743::::user5-circle-7-0.3378537358297249::::user5-caret-6-0.3378537358297249::::user5-triangle-1-0.2629207118614387::::user5-delete-9-0.2629207118614387::::user5-v-8--inf::::
user5,left-curly-brace,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-left-curly-brace-7::::,user5-left-curly-brace-2::::,1,0.817361078693321,user5-left-curly-brace-2::::,user5-right-curly-brace-0-0.817361078693321::::user5-left-curly-brace-2-0.817361078693321::::user5-left-square-bracket-7-0.7332518535282195::::user5-zig-zig-2-0.7332518535282195::::user5-arrow-9-0.7332518535282195::::user5-pigtail-5-0.7332518535282195::::user5-x-4-0.7332518535282195::::user5-right-square-bracket-5-0.7332518535282195::::user5-rectangle-2-0.7332518535282195::::user5-star-7-0.7332518535282195::::user5-left-curly-brace-2-0.7332518535282195::::user5-triangle-1-0.532658204973832::::user5-delete-9-0.532658204973832::::user5-circle-7-0.532658204973832::::user5-caret-6-0.532658204973832::::user5-check-7-0.532658204973832::::user5-v-8--inf::::
user5,right-curly-brace,0,1,16,user5-v-8user5-triangle-1user5-delete-9user5-circle-7user5-caret-6user5-check-7user5-left-square-bracket-7user5-zig-zig-2user5-arrow-9user5-pigtail-5user5-x-4user5-right-square-bracket-5user5-rectangle-2user5-star-7user5-left-curly-brace-2user5-right-curly-brace-0,user5-right-curly-brace-3::::,user5-right-curly-brace-0::::,1,0.8634023584400174,user5-right-curly-brace-0::::,user5-right-curly-brace-0-0.8634023584400174::::user5-rectangle-2-0.7783559252882827::::user5-star-7-0.7783559252882827::::user5-left-curly-brace-2-0.7783559252882827::::user5-right-curly-brace-0-0.7783559252882827::::user5-pigtail-5-0.6495448285515254::::user5-x-4-0.6495448285515254::::user5-right-square-bracket-5-0.6495448285515254::::user5-check-7-0.5939318761343457::::user5-left-square-bracket-7-0.5939318761343457::::user5-zig-zig-2-0.5939318761343457::::user5-arrow-9-0.5939318761343457::::user5-triangle-1-0.31933609421911735::::user5-delete-9-0.31933609421911735::::user5-circle-7-0.31933609421911735::::user5-caret-6-0.31933609421911735::::user5-v-8--inf::::
user6,v,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-v-8::::,user6-v-6::::,1,0.864327204249719,user6-v-6::::,user6-triangle-9-0.864327204249719::::user6-delete-6-0.864327204249719::::user6-circle-2-0.864327204249719::::user6-caret-5-0.864327204249719::::user6-check-4-0.864327204249719::::user6-left-square-bracket-0-0.864327204249719::::user6-zig-zig-8-0.864327204249719::::user6-arrow-3-0.864327204249719::::user6-pigtail-8-0.864327204249719::::user6-x-6-0.864327204249719::::user6-right-square-bracket-3-0.864327204249719::::user6-rectangle-2-0.864327204249719::::user6-star-6-0.864327204249719::::user6-left-curly-brace-4-0.864327204249719::::user6-right-curly-brace-6-0.864327204249719::::user6-v-6-0.864327204249719::::user6-v-6--inf::::
user6,triangle,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-triangle-8::::,user6-triangle-9::::,1,0.8640503602708487,user6-triangle-9::::,user6-delete-6-0.8640503602708487::::user6-circle-2-0.8640503602708487::::user6-caret-5-0.8640503602708487::::user6-check-4-0.8640503602708487::::user6-left-square-bracket-0-0.8640503602708487::::user6-zig-zig-8-0.8640503602708487::::user6-arrow-3-0.8640503602708487::::user6-pigtail-8-0.8640503602708487::::user6-x-6-0.8640503602708487::::user6-right-square-bracket-3-0.8640503602708487::::user6-rectangle-2-0.8640503602708487::::user6-star-6-0.8640503602708487::::user6-left-curly-brace-4-0.8640503602708487::::user6-right-curly-brace-6-0.8640503602708487::::user6-triangle-9-0.8640503602708487::::user6-triangle-9-0.5089551286764293::::user6-v-6--inf::::
user6,delete,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-delete-7::::,user6-delete-6::::,1,0.7400757918060865,user6-delete-6::::,user6-circle-2-0.7400757918060865::::user6-caret-5-0.7400757918060865::::user6-check-4-0.7400757918060865::::user6-left-square-bracket-0-0.7400757918060865::::user6-zig-zig-8-0.7400757918060865::::user6-arrow-3-0.7400757918060865::::user6-pigtail-8-0.7400757918060865::::user6-x-6-0.7400757918060865::::user6-right-square-bracket-3-0.7400757918060865::::user6-rectangle-2-0.7400757918060865::::user6-star-6-0.7400757918060865::::user6-left-curly-brace-4-0.7400757918060865::::user6-right-curly-brace-6-0.7400757918060865::::user6-delete-6-0.7400757918060865::::user6-delete-6-0.4844316753374355::::user6-triangle-9-0.4276893255861408::::user6-v-6--inf::::
user6,circle,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-circle-8::::,user6-circle-2::::,1,0.9277014982363032,user6-circle-2::::,user6-caret-5-0.9277014982363032::::user6-check-4-0.9277014982363032::::user6-left-square-bracket-0-0.9277014982363032::::user6-zig-zig-8-0.9277014982363032::::user6-arrow-3-0.9277014982363032::::user6-pigtail-8-0.9277014982363032::::user6-x-6-0.9277014982363032::::user6-right-square-bracket-3-0.9277014982363032::::user6-rectangle-2-0.9277014982363032::::user6-star-6-0.9277014982363032::::user6-left-curly-brace-4-0.9277014982363032::::user6-right-curly-brace-6-0.9277014982363032::::user6-circle-2-0.9277014982363032::::user6-delete-6-0.8422742200617017::::user6-circle-2-0.8422742200617017::::user6-triangle-9-0.39547220666118577::::user6-v-6--inf::::
user6,caret,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-caret-1::::,user6-caret-5::::,1,0.8596272247565206,user6-caret-5::::,user6-check-4-0.8596272247565206::::user6-left-square-bracket-0-0.8596272247565206::::user6-zig-zig-8-0.8596272247565206::::user6-arrow-3-0.8596272247565206::::user6-pigtail-8-0.8596272247565206::::user6-x-6-0.8596272247565206::::user6-right-square-bracket-3-0.8596272247565206::::user6-rectangle-2-0.8596272247565206::::user6-star-6-0.8596272247565206::::user6-left-curly-brace-4-0.8596272247565206::::user6-right-curly-brace-6-0.8596272247565206::::user6-caret-5-0.8596272247565206::::user6-circle-2-0.3576693891360706::::user6-caret-5-0.3576693891360706::::user6-delete-6-0.3281042605794061::::user6-triangle-9-0.3060855622815811::::user6-v-6--inf::::
user6,check,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-check-2::::,user6-left-curly-brace-4::::,0,0.8963967259748356,user6-left-curly-brace-4::::,user6-right-curly-brace-6-0.8963967259748356::::user6-left-curly-brace-4-0.8963967259748356::::user6-left-square-bracket-0-0.8900303884463465::::user6-zig-zig-8-0.8900303884463465::::user6-arrow-3-0.8900303884463465::::user6-pigtail-8-0.8900303884463465::::user6-x-6-0.8900303884463465::::user6-right-square-bracket-3-0.8900303884463465::::user6-rectangle-2-0.8900303884463465::::user6-star-6-0.8900303884463465::::user6-left-curly-brace-4-0.8900303884463465::::user6-triangle-9-0.8548463734248674::::user6-delete-6-0.8548463734248674::::user6-circle-2-0.8548463734248674::::user6-caret-5-0.8548463734248674::::user6-check-4-0.8548463734248674::::user6-v-6--inf::::
user6,left-square-bracket,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-left-square-bracket-5::::,user6-left-square-bracket-0::::,1,0.9547222224827326,user6-left-square-bracket-0::::,user6-zig-zig-8-0.9547222224827326::::user6-arrow-3-0.9547222224827326::::user6-pigtail-8-0.9547222224827326::::user6-x-6-0.9547222224827326::::user6-right-square-bracket-3-0.9547222224827326::::user6-rectangle-2-0.9547222224827326::::user6-star-6-0.9547222224827326::::user6-left-curly-brace-4-0.9547222224827326::::user6-right-curly-brace-6-0.9547222224827326::::user6-left-square-bracket-0-0.9547222224827326::::user6-left-square-bracket-0-0.8347392483830212::::user6-triangle-9-0.819778902274597::::user6-delete-6-0.819778902274597::::user6-circle-2-0.819778902274597::::user6-caret-5-0.819778902274597::::user6-check-4-0.819778902274597::::user6-v-6--inf::::
user6,zig-zig,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-zig-zig-6::::,user6-left-curly-brace-4::::,0,0.7319538350263723,user6-left-curly-brace-4::::,user6-right-curly-brace-6-0.7319538350263723::::user6-left-curly-brace-4-0.7319538350263723::::user6-zig-zig-8-0.7188946345303158::::user6-arrow-3-0.7188946345303158::::user6-pigtail-8-0.7188946345303158::::user6-x-6-0.7188946345303158::::user6-right-square-bracket-3-0.7188946345303158::::user6-rectangle-2-0.7188946345303158::::user6-star-6-0.7188946345303158::::user6-left-curly-brace-4-0.7188946345303158::::user6-left-square-bracket-0-0.7030331011768998::::user6-triangle-9-0.6925818015559974::::user6-delete-6-0.6925818015559974::::user6-circle-2-0.6925818015559974::::user6-caret-5-0.6925818015559974::::user6-check-4-0.6925818015559974::::user6-v-6--inf::::
user6,arrow,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-arrow-0::::,user6-x-6::::,0,0.7799299369594344,user6-x-6::::,user6-right-square-bracket-3-0.7799299369594344::::user6-rectangle-2-0.7799299369594344::::user6-star-6-0.7799299369594344::::user6-left-curly-brace-4-0.7799299369594344::::user6-right-curly-brace-6-0.7799299369594344::::user6-x-6-0.7799299369594344::::user6-x-6-0.7118965193525941::::user6-check-4-0.7005116237493851::::user6-left-square-bracket-0-0.7005116237493851::::user6-zig-zig-8-0.7005116237493851::::user6-arrow-3-0.7005116237493851::::user6-pigtail-8-0.7005116237493851::::user6-delete-6-0.40789581652040763::::user6-circle-2-0.40789581652040763::::user6-caret-5-0.40789581652040763::::user6-triangle-9-0.39239877032727055::::user6-v-6--inf::::
user6,pigtail,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-pigtail-0::::,user6-pigtail-8::::,1,0.7392703953654611,user6-pigtail-8::::,user6-x-6-0.7392703953654611::::user6-right-square-bracket-3-0.7392703953654611::::user6-rectangle-2-0.7392703953654611::::user6-star-6-0.7392703953654611::::user6-left-curly-brace-4-0.7392703953654611::::user6-right-curly-brace-6-0.7392703953654611::::user6-pigtail-8-0.7392703953654611::::user6-pigtail-8-0.6904414886479229::::user6-check-4-0.6482196689128339::::user6-left-square-bracket-0-0.6482196689128339::::user6-zig-zig-8-0.6482196689128339::::user6-arrow-3-0.6482196689128339::::user6-delete-6-0.44129429821702604::::user6-circle-2-0.44129429821702604::::user6-caret-5-0.44129429821702604::::user6-triangle-9-0.40818416071880126::::user6-v-6--inf::::
user6,x,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-x-9::::,user6-x-6::::,1,0.8795658420180464,user6-x-6::::,user6-right-square-bracket-3-0.8795658420180464::::user6-rectangle-2-0.8795658420180464::::user6-star-6-0.8795658420180464::::user6-left-curly-brace-4-0.8795658420180464::::user6-right-curly-brace-6-0.8795658420180464::::user6-x-6-0.8795658420180464::::user6-x-6-0.7513173643790472::::user6-pigtail-8-0.5262243531349156::::user6-check-4-0.5261974541832708::::user6-left-square-bracket-0-0.5261974541832708::::user6-zig-zig-8-0.5261974541832708::::user6-arrow-3-0.5261974541832708::::user6-delete-6-0.4712632095521544::::user6-circle-2-0.4712632095521544::::user6-caret-5-0.4712632095521544::::user6-triangle-9-0.2744464914465695::::user6-v-6--inf::::
user6,right-square-bracket,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-right-square-bracket-2::::,user6-right-square-bracket-3::::,1,0.8846079669199891,user6-right-square-bracket-3::::,user6-rectangle-2-0.8846079669199891::::user6-star-6-0.8846079669199891::::user6-left-curly-brace-4-0.8846079669199891::::user6-right-curly-brace-6-0.8846079669199891::::user6-right-square-bracket-3-0.8846079669199891::::user6-check-4-0.7395799172070437::::user6-left-square-bracket-0-0.7395799172070437::::user6-zig-zig-8-0.7395799172070437::::user6-arrow-3-0.7395799172070437::::user6-pigtail-8-0.7395799172070437::::user6-x-6-0.7395799172070437::::user6-right-square-bracket-3-0.7395799172070437::::user6-triangle-9-0.2889671939329326::::user6-delete-6-0.2889671939329326::::user6-circle-2-0.2889671939329326::::user6-caret-5-0.2889671939329326::::user6-v-6--inf::::
user6,rectangle,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-rectangle-6::::,user6-rectangle-2::::,1,0.9223776274008698,user6-rectangle-2::::,user6-star-6-0.9223776274008698::::user6-left-curly-brace-4-0.9223776274008698::::user6-right-curly-brace-6-0.9223776274008698::::user6-rectangle-2-0.9223776274008698::::user6-caret-5-0.8496645815939559::::user6-check-4-0.8496645815939559::::user6-left-square-bracket-0-0.8496645815939559::::user6-zig-zig-8-0.8496645815939559::::user6-arrow-3-0.8496645815939559::::user6-pigtail-8-0.8496645815939559::::user6-x-6-0.8496645815939559::::user6-right-square-bracket-3-0.8496645815939559::::user6-rectangle-2-0.8496645815939559::::user6-delete-6-0.8053852582182498::::user6-circle-2-0.8053852582182498::::user6-triangle-9-0.510661539985793::::user6-v-6--inf::::
user6,star,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-star-3::::,user6-star-6::::,1,0.61448821232628,user6-star-6::::,user6-left-curly-brace-4-0.61448821232628::::user6-right-curly-brace-6-0.61448821232628::::user6-star-6-0.61448821232628::::user6-right-square-bracket-3-0.5072694853190446::::user6-rectangle-2-0.5072694853190446::::user6-star-6-0.5072694853190446::::user6-arrow-3-0.48109163260179744::::user6-pigtail-8-0.48109163260179744::::user6-x-6-0.48109163260179744::::user6-circle-2-0.42534096739770744::::user6-caret-5-0.42534096739770744::::user6-check-4-0.42534096739770744::::user6-left-square-bracket-0-0.42534096739770744::::user6-zig-zig-8-0.42534096739770744::::user6-delete-6-0.4068196464673981::::user6-triangle-9-0.36135209668603374::::user6-v-6--inf::::
user6,left-curly-brace,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-left-curly-brace-8::::,user6-left-curly-brace-4::::,1,0.9017118301121877,user6-left-curly-brace-4::::,user6-right-curly-brace-6-0.9017118301121877::::user6-left-curly-brace-4-0.9017118301121877::::user6-left-square-bracket-0-0.8757230742041198::::user6-zig-zig-8-0.8757230742041198::::user6-arrow-3-0.8757230742041198::::user6-pigtail-8-0.8757230742041198::::user6-x-6-0.8757230742041198::::user6-right-square-bracket-3-0.8757230742041198::::user6-rectangle-2-0.8757230742041198::::user6-star-6-0.8757230742041198::::user6-left-curly-brace-4-0.8757230742041198::::user6-triangle-9-0.7356711031545555::::user6-delete-6-0.7356711031545555::::user6-circle-2-0.7356711031545555::::user6-caret-5-0.7356711031545555::::user6-check-4-0.7356711031545555::::user6-v-6--inf::::
user6,right-curly-brace,0,1,16,user6-v-6user6-triangle-9user6-delete-6user6-circle-2user6-caret-5user6-check-4user6-left-square-bracket-0user6-zig-zig-8user6-arrow-3user6-pigtail-8user6-x-6user6-right-square-bracket-3user6-rectangle-2user6-star-6user6-left-curly-brace-4user6-right-curly-brace-6,user6-right-curly-brace-0::::,user6-right-square-bracket-3::::,0,0.7536977047853822,user6-right-square-bracket-3::::,user6-rectangle-2-0.7536977047853822::::user6-star-6-0.7536977047853822::::user6-left-curly-brace-4-0.7536977047853822::::user6-right-curly-brace-6-0.7536977047853822::::user6-right-square-bracket-3-0.7536977047853822::::user6-pigtail-8-0.6889590172027954::::user6-x-6-0.6889590172027954::::user6-right-square-bracket-3-0.6889590172027954::::user6-check-4-0.6569228626821785::::user6-left-square-bracket-0-0.6569228626821785::::user6-zig-zig-8-0.6569228626821785::::user6-arrow-3-0.6569228626821785::::user6-triangle-9-0.4953852560715867::::user6-delete-6-0.4953852560715867::::user6-circle-2-0.4953852560715867::::user6-caret-5-0.4953852560715867::::user6-v-6--inf::::
Total avg. accuracy:,0.75
